name,Yr,Month,Day,CaptureDate,time,LocationID,Province,Country,Latitude,Longitude,SpeciesID,MetalOut,AgeID,SexID,tarsus,Culmen,bill,Tot_Head,Wing,Weight,Release Time,FatScore,Nanotag_freq,Full_nano_id,TrackerID,id,Burst,blood,comments,Include_in_analysis
Diana Hamilton,2014,8,15,8-15-14,12:00,JM,Bay of Fundy,Canada,45.826885,-64.506569,SESA,145142368,ASY,U,20.5,18.7,18.7,,97.5,22.9,12:00,,166.38,467,467,467@166.38:5.9,5.9,N,,Y
Diana Hamilton,2014,8,15,8-15-14,12:00,JM,Bay of Fundy,Canada,45.826885,-64.506569,SESA,145142391,ASY,U,19.9,18.2,18.2,,97.5,26.6,12:00,,166.38,468,468,468@166.38:5.9,5.9,N,,Y
Diana Hamilton,2014,8,15,8-15-14,12:00,JM,Bay of Fundy,Canada,45.826885,-64.506569,SESA,145142397,ASY,U,19.2,18.8,18.8,,95.5,28.4,12:00,,166.38,469,469,469@166.38:5.9,5.9,N,,Y
Diana Hamilton,2014,8,15,8-15-14,12:00,JM,Bay of Fundy,Canada,45.826885,-64.506569,SESA,145142507,ASY,U,20.8,19.1,19.1,,101,25.7,12:00,,166.38,470,470,470@166.38:6.1,6.1,N,,Y
Diana Hamilton,2014,8,15,8-15-14,12:00,JM,Bay of Fundy,Canada,45.826885,-64.506569,SESA,145142345,ASY,U,20.1,19.2,19.2,,98,24.1,12:00,,166.38,471,471,471@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,15,8-15-14,12:00,JM,Bay of Fundy,Canada,45.826885,-64.506569,SESA,145142535,ASY,U,20.2,19.4,19.4,,98,27.1,12:00,,166.38,472,472,472@166.38:6.1,6.1,N,,Y
Diana Hamilton,2014,8,15,8-15-14,12:00,JM,Bay of Fundy,Canada,45.826885,-64.506569,SESA,145142516,ASY,U,20.2,17.7,17.7,,96.5,29.3,12:00,,166.38,473,473,473@166.38:6.1,6.1,N,,Y
Diana Hamilton,2014,8,15,8-15-14,12:00,JM,Bay of Fundy,Canada,45.826885,-64.506569,SESA,145142306,ASY,U,20.8,19.2,19.2,,98,29.5,12:00,,166.38,474,474,474@166.38:6.1,6.1,N,,Y
Diana Hamilton,2014,8,15,8-15-14,12:00,JM,Bay of Fundy,Canada,45.826885,-64.506569,SESA,145142338,ASY,U,19.8,20.0,20.0,,97,29.5,12:00,,166.38,475,475,475@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,15,8-15-14,12:00,JM,Bay of Fundy,Canada,45.826885,-64.506569,SESA,145142543,ASY,U,20.4,19.5,19.5,,96,23.9,12:00,,166.38,476,476,476@166.38:6.1,6.1,N,wing abraded,Y
Diana Hamilton,2014,8,18,8-18-14,12:00,AV,Bay of Fundy,Canada,45.113194,-64.244978,SESA,142175692,ASY,U,21.5,17.7,17.7,,94,28.5,12:00,,166.38,477,477,477@166.38:6.1,6.1,N,,Y
Diana Hamilton,2014,8,18,8-18-14,12:00,AV,Bay of Fundy,Canada,45.113194,-64.244978,SESA,142175663,ASY,U,21.8,17.9,17.9,,95,25.5,12:00,,166.38,478,478,478@166.38:6.1,6.1,N,,Y
Diana Hamilton,2014,8,18,8-18-14,12:00,AV,Bay of Fundy,Canada,45.113194,-64.244978,SESA,142175701,ASY,U,22.6,20.0,20.0,,97,23.1,12:00,,166.38,479,479,479@166.38:6.1,6.1,N,,Y
Diana Hamilton,2014,8,18,8-18-14,12:00,AV,Bay of Fundy,Canada,45.113194,-64.244978,SESA,142175641,ASY,U,22.2,20.2,20.2,,96,30.2,12:00,,166.38,480,480,480@166.38:6.1,6.1,N,,Y
Diana Hamilton,2014,8,18,8-18-14,12:00,AV,Bay of Fundy,Canada,45.113194,-64.244978,SESA,142175683,ASY,U,22.8,19.8,19.8,,96,29.8,12:00,,166.38,481,481,481@166.38:6.1,6.1,N,,Y
Diana Hamilton,2014,8,18,8-18-14,12:00,AV,Bay of Fundy,Canada,45.113194,-64.244978,SESA,142175696,ASY,U,21.7,19.6,19.6,,98,24.3,12:00,,166.38,482,482,482@166.38:6.1,6.1,N,,Y
Diana Hamilton,2014,8,16,8-16-14,12:00,MN,Bay of Fundy,Canada,45.824613,-64.309931,SESA,142175537,ASY,U,20.6,19.5,19.5,,98.5,30.8,12:00,,166.38,483,483,483@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,18,8-18-14,12:00,AV,Bay of Fundy,Canada,45.113194,-64.244978,SESA,142175664,ASY,U,24.3,23.7,23.7,,98,27.8,12:00,,166.38,484,484,484@166.38:6.1,6.1,N,,Y
Diana Hamilton,2014,8,18,8-18-14,12:00,AV,Bay of Fundy,Canada,45.113194,-64.244978,SESA,142175671,ASY,U,22.8,20.5,20.5,,95,29.0,12:00,,166.38,485,485,485@166.38:6.1,6.1,N,,Y
Diana Hamilton,2014,8,18,8-18-14,12:00,AV,Bay of Fundy,Canada,45.113194,-64.244978,SESA,142175650,SY,U,21.6,17.2,17.2,,95,28.2,12:00,,166.38,486,486,486@166.38:6.1,6.1,N,,Y
Diana Hamilton,2014,8,16,8-16-14,12:00,MN,Bay of Fundy,Canada,45.824613,-64.309931,SESA,142175505,ASY,U,20.4,18.9,18.9,,98.5,27.1,12:00,,166.38,487,487,487@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,16,8-16-14,12:00,MN,Bay of Fundy,Canada,45.824613,-64.309931,SESA,142175515,SY,U,20.1,18.4,18.4,,92.5,28.9,12:00,,166.38,488,488,488@166.38:6.1,6.1,Y,"wing abraded, FTA",Y
Diana Hamilton,2014,8,16,8-16-14,12:00,MN,Bay of Fundy,Canada,45.824613,-64.309931,SESA,142175543,ASY,U,19.7,20.0,20.0,,101,28.9,12:00,,166.38,489,489,489@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,16,8-16-14,12:00,MN,Bay of Fundy,Canada,45.824613,-64.309931,SESA,142175501,ASY,U,17.7,20.2,20.2,,98.5,29.8,12:00,,166.38,490,490,490@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,18,8-18-14,12:00,AV,Bay of Fundy,Canada,45.113194,-64.244978,SESA,142175640,ASY,U,22.9,18.9,18.9,,97,27.9,12:00,,166.38,491,491,491@166.38:6.1,6.1,N,,Y
Diana Hamilton,2014,8,20,8-20-14,12:00,FB,Bay of Fundy,Canada,45.361825,-63.410103,SESA,142175590,ASY,U,22.0,22.1,22.1,,103,29.9,12:00,,166.38,492,492,492@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,20,8-20-14,12:00,FB,Bay of Fundy,Canada,45.361825,-63.410103,SESA,142175807,ASY,U,20.1,19.9,19.9,,96,22.9,12:00,,166.38,493,493,493@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,20,8-20-14,12:00,FB,Bay of Fundy,Canada,45.361825,-63.410103,SESA,142175586,ASY,U,22.2,20.1,20.1,,100,28.0,12:00,,166.38,494,494,494@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,20,8-20-14,12:00,FB,Bay of Fundy,Canada,45.361825,-63.410103,SESA,142175805,ASY,U,20.7,20.3,20.3,,98,29.8,12:00,,166.38,495,495,495@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,21,8-21-14,12:00,FB,Bay of Fundy,Canada,45.361825,-63.410103,SESA,142175881,ASY,U,22.7,18.7,18.7,,98,28.8,12:00,,166.38,496,496,496@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,19,8-19-14,12:00,FB,Bay of Fundy,Canada,45.361825,-63.410103,SESA,142175555,HY,U,23.0,18.5,18.5,,97,20.1,12:00,,166.38,497,497,497@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,19,8-19-14,12:00,FB,Bay of Fundy,Canada,45.361825,-63.410103,SESA,142175559,HY,U,20.6,19.1,19.1,,97,19.8,12:00,,166.38,498,498,498@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,21,8-21-14,12:00,FB,Bay of Fundy,Canada,45.361825,-63.410103,SESA,142175869,ASY,U,23.0,21.9,21.9,,100,25.8,12:00,,166.38,499,499,499@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,19,8-19-14,12:00,FB,Bay of Fundy,Canada,45.361825,-63.410103,SESA,142175551,HY,U,20.1,19.2,19.2,,99,20.2,12:00,,166.38,500,500,500@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,20,8-20-14,12:00,FB,Bay of Fundy,Canada,45.361825,-63.410103,SESA,142175575,ASY,U,21.6,20.2,20.2,,100,27.2,12:00,,166.38,501,501,501@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,19,8-19-14,12:00,FB,Bay of Fundy,Canada,45.361825,-63.410103,SESA,142175550,ASY,U,21.9,18.5,18.5,,101,25.1,12:00,,166.38,502,502,502@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,19,8-19-14,12:00,FB,Bay of Fundy,Canada,45.361825,-63.410103,SESA,142175556,HY,U,21.3,19.1,19.1,,100,20.9,12:00,,166.38,503,503,503@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,19,8-19-14,12:00,FB,Bay of Fundy,Canada,45.361825,-63.410103,SESA,142175554,HY,U,21.0,19.5,19.5,,96,20.1,12:00,,166.38,504,504,504@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,19,8-19-14,12:00,FB,Bay of Fundy,Canada,45.361825,-63.410103,SESA,142175549,HY,U,22.5,21.8,21.8,,96,20.6,12:00,,166.38,505,505,505@166.38:6.1,6.1,Y,"initially recorded as tag ID 506, FTA",Y
Diana Hamilton,2014,8,19,8-19-14,12:00,FB,Bay of Fundy,Canada,45.361825,-63.410103,SESA,142175557,HY,U,21.4,19.1,19.1,,95,22.2,12:00,,166.38,506,506,506@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,18,8-18-14,12:00,AV,Bay of Fundy,Canada,45.113194,-64.244978,SESA,142175726,ASY,U,21.7,19.9,19.9,,95,29.0,12:00,,166.38,507,507,507@166.38:6.1,6.1,N,,Y
Diana Hamilton,2014,8,18,8-18-14,12:00,AV,Bay of Fundy,Canada,45.113194,-64.244978,SESA,142175704,ASY,U,21.9,19.3,19.3,,98,29.3,12:00,,166.38,508,508,508@166.38:6.1,6.1,N,,Y
Diana Hamilton,2014,8,18,8-18-14,12:00,AV,Bay of Fundy,Canada,45.113194,-64.244978,SESA,142175712,ASY,U,21.4,19.5,19.5,,97,28.8,12:00,,166.38,509,509,509@166.38:6.1,6.1,N,,Y
Diana Hamilton,2014,8,18,8-18-14,12:00,AV,Bay of Fundy,Canada,45.113194,-64.244978,SESA,142175732,SY,U,22.6,18.2,18.2,,94,29.2,12:00,,166.38,510,510,510@166.38:6.1,6.1,N,,Y
Diana Hamilton,2014,8,18,8-18-14,12:00,AV,Bay of Fundy,Canada,45.113194,-64.244978,SESA,142175721,ASY,U,23.0,20.9,20.9,,93,29.8,12:00,,166.38,511,511,511@166.38:6.1,6.1,N,,Y
Diana Hamilton,2014,8,20,8-20-14,12:00,FB,Bay of Fundy,Canada,45.361825,-63.410103,SESA,142175592,ASY,U,22.6,19.8,19.8,,100,24.3,12:00,,166.38,512,512,512@166.38:6.1,6.1,N,,Y
Diana Hamilton,2014,8,21,8-21-14,12:00,FB,Bay of Fundy,Canada,45.361825,-63.410103,SESA,142175882,ASY,U,21.4,18.2,18.2,,95,27.3,12:00,,166.38,513,513,513@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,19,8-19-14,12:00,AV,Bay of Fundy,Canada,45.113194,-64.244978,SESA,142175163,HY,U,23.0,23.3,23.3,,98,25.6,12:00,,166.38,514,514,514@166.38:6.1,6.1,Y,"no yellow band, FTA",Y
Diana Hamilton,2014,8,19,8-19-14,12:00,AV,Bay of Fundy,Canada,45.113194,-64.244978,SESA,142175155,HY,U,22.8,20.0,20.0,,96,25.4,12:00,,166.38,515,515,515@166.38:6.1,6.1,Y,"no yellow band, FTA",Y
Diana Hamilton,2014,8,19,8-19-14,12:00,AV,Bay of Fundy,Canada,45.113194,-64.244978,SESA,142175145,HY,U,23.3,18.6,18.6,,93,20.2,12:00,,166.38,516,516,516@166.38:6.1,6.1,Y,"no yellow band, FTA",Y
Diana Hamilton,2014,8,21,8-21-14,12:00,FB,Bay of Fundy,Canada,45.361825,-63.410103,SESA,142175892,ASY,U,21.2,17.4,17.4,,98,26.1,12:00,,166.38,517,517,517@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,21,8-21-14,12:00,FB,Bay of Fundy,Canada,45.361825,-63.410103,SESA,142175872,ASY,U,21.2,17.4,17.4,,95,26.7,12:00,,166.38,518,518,518@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,21,8-21-14,12:00,FB,Bay of Fundy,Canada,45.361825,-63.410103,SESA,142175870,ASY,U,22.0,18.7,18.7,,95,25.7,12:00,,166.38,519,519,519@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,20,8-20-14,12:00,FB,Bay of Fundy,Canada,45.361825,-63.410103,SESA,142175565,ASY,U,21.1,17.7,17.7,,95,29.7,12:00,,166.38,520,520,520@166.38:6.1,6.1,Y,FTA,Y
Diana Hamilton,2014,8,20,8-20-14,12:00,FB,Bay of Fundy,Canada,45.361825,-63.410103,SESA,142175806,ASY,U,22.1,18.3,18.3,,101,25.9,12:00,,166.38,521,521,521@166.38:6.1,6.1,Y,FTA,Y
Erica Nol,2014,7,1,7-1-14,12:00,North Fen,Manitoba,Canada,58.68153,-93.83303,DUNL,223110190,AHY,U,,,,,,58,12:00,,166.38,380-297,297,297@166.38:10.1,10.1,N,,Y
Erica Nol,2014,6,27,6-27-14,12:00,North Fen,Manitoba,Canada,58.68431,-93.83387,DUNL,223110140,AHY,U,,,,,,56,12:00,,166.38,380-298,298,298@166.38:10.1,10.1,N,,Y
Erica Nol,2014,6,28,6-28-14,12:00,North Fen,Manitoba,Canada,58.68299,-93.83275,DUNL,223110189,AHY,U,,,,,,54,12:00,,166.38,380-299,299,299@166.38:10.1,10.1,N,,Y
Erica Nol,2014,7,1,7-1-14,12:00,North Fen,Manitoba,Canada,58.67551,-93.83176,DUNL,195152452,AHY,U,,,,,,61,12:00,,166.38,380-300,300,300@166.38:10.1,10.1,N,,Y
Erica Nol,2014,7,3,7-3-14,12:00,Fen,Manitoba,Canada,58.67202,-93.83539,DUNL,223110123,AHY,U,,,,,,50,12:00,,166.38,380-301,301,301@166.38:10.1,10.1,N,,Y
Erica Nol,2014,7,3,7-3-14,12:00,North Fen,Manitoba,Canada,58.68153,-93.83303,DUNL,173110308,AHY,F,,,,,,54,12:00,,166.38,380-302,302,302@166.38:10.1,10.1,N,,Y
Erica Nol,2014,7,3,7-3-14,12:00,North Fen,Manitoba,Canada,58.68253,-93.83101,DUNL,173110310,AHY,M,,,,,,61,12:00,,166.38,380-303,303,303@166.38:10.1,10.1,N,,Y
Erica Nol,2014,7,5,7-5-14,12:00,North Fen,Manitoba,Canada,58.67253,-93.8364,DUNL,173110304,AHY,F,,,,,,57,12:00,,166.38,380-305,305,305@166.38:10.1,10.1,N,,Y
Erica Nol,2014,7,17,7-17-14,12:00,Cfen,Manitoba,Canada,58.66977,-93.83517,DUNL,264101306,L,U,,,,,,10,12:00,,166.38,380-306,306,306@166.38:10.1,10.1,N,,Y
Erica Nol,2014,7,17,7-17-14,12:00,Cfen,Manitoba,Canada,58.66977,-93.83517,DUNL,264101305,L,U,,,,,,13,12:00,,166.38,380-307,307,307@166.38:10.1,10.1,N,,Y
Erica Nol,2015,7,9,7-9-15,12:00,North Fen,Manitoba,Canada,58.68486,-93.82536,DUNL,173110386,HY,U,,,,,,,12:00,,166.38,380-5,5,5@166.38:19.7,19.7,N,,Y
Erica Nol,2015,6,25,6-25-15,12:00,North Fen,Churchill,Canada,58.67431,-93.83195,DUNL,173110355,AHY,F,,,,,,58,12:00,,166.38,380-217,217,217@166.38:10.1,10.1,N,,Y
Erica Nol,2015,6,25,6-25-15,12:00,North Fen,Manitoba,Canada,58.67201,-93.83684,DUNL,173110304,AHY,F,,,,,,57,12:00,,166.38,380-218,218,218@166.38:10.1,10.1,N,,Y
Erica Nol,2015,6,25,6-25-15,12:00,North Fen,Manitoba,Canada,58.66701,-93.83154,DUNL,173110347,AHY,U,,,,,,54,12:00,,166.38,380-219,219,219@166.38:10.1,10.1,N,,Y
Erica Nol,2015,6,25,6-25-15,12:00,Central Fen,Manitoba,Canada,58.66723,-93.82285,DUNL,173110356,AHY,M,,,,,,62,12:00,,166.38,380-220,220,220@166.38:10.1,10.1,N,,Y
Erica Nol,2015,6,26,6-26-15,12:00,North Fen,Manitoba,Canada,58.68044,-93.83685,DUNL,173110357,AHY,M,,,,,,55,12:00,,166.38,380-221,221,221@166.38:10.1,10.1,N,,Y
Erica Nol,2015,6,26,6-26-15,12:00,North Fen,Manitoba,Canada,58.67631,-93.83112,DUNL,173210358,AHY,M,,,,,,58,12:00,,166.38,380-222,222,222@166.38:10.1,10.1,N,,Y
Erica Nol,2015,6,26,6-26-15,12:00,North Fen,Manitoba,Canada,58.67529,-93.8287,DUNL,173110345,AHY,F,,,,,,57,12:00,,166.38,380-224,224,224@166.38:10.1,10.1,N,,Y
Erica Nol,2015,6,27,6-27-15,12:00,North Fen,Manitoba,Canada,58.67201,-93.83684,DUNL,223110123,AHY,U,,,,,,50,12:00,,166.38,380-225,225,225@166.38:10.1,10.1,N,,Y
Erica Nol,2015,6,27,6-27-15,12:00,Central Fen,Manitoba,Canada,58.66723,-93.82285,DUNL,223110128,AHY,F,,,,,,51,12:00,,166.38,380-226,226,226@166.38:10.1,10.1,N,,Y
Erica Nol,2015,6,27,6-27-15,12:00,North Fen,Manitoba,Canada,58.67431,-93.83195,DUNL,173110341,AHY,M,,,,,,51,12:00,,166.38,380-228,228,228@166.38:10.1,10.1,N,,Y
Erica Nol,2015,6,27,6-27-15,12:00,North Fen,Manitoba,Canada,58.67297,-93.83449,DUNL,173110306,AHY,M,,,,,,54,12:00,,166.38,380-229,229,229@166.38:10.1,10.1,N,,Y
Erica Nol,2015,6,27,6-27-15,12:00,North Fen,Manitoba,Canada,58.67529,-93.8287,DUNL,223110133,AHY,M,,,,,,56,12:00,,166.38,380-230,230,230@166.38:10.1,10.1,N,,Y
Erica Nol,2015,7,3,7-3-15,12:00,North Fen,Manitoba,Canada,58.68204,-93.81972,DUNL,173110354,AHY,U,,,,,,66,12:00,,166.38,380-231,231,231@166.38:10.1,10.1,N,,Y
Erica Nol,2015,6,28,6-28-15,12:00,Gun Range,Manitoba,Canada,58.74385,-93.96838,DUNL,195152438,AHY,M,,,,,,52,12:00,,166.38,380-233,233,233@166.38:10.1,10.1,N,,Y
Erica Nol,2015,6,28,6-28-15,12:00,Landing Lakes,Manitoba,Canada,58.7306355579,-94.0653061998,SEPL,800182851,AHY,M,,,,,,43.5,12:00,,166.38,380-234,234,234@166.38:10.1,10.1,N,,Y
Erica Nol,2015,6,28,6-28-15,12:00,Gun Range,Manitoba,Canada,58.74262,-93.96629,DUNL,223110225,AHY,M,,,,,,,12:00,,166.38,380-236,236,236@166.38:10.1,10.1,N,,Y
Erica Nol,2015,6,27,6-27-15,12:00,East Point,Manitoba,Canada,58.7822775327,-93.8241305091,SEPL,89119621,AHY,F,,,,,,47.1,12:00,,166.38,380-237,237,237@166.38:10.1,10.1,N,,Y
Erica Nol,2015,6,25,6-25-15,12:00,Twin Lakes,Manitoba,Canada,58.7042259136,-93.8426343065,SEPL,234164252,AHY,F,,,,,,51,12:00,,166.38,380-245,245,245@166.38:10.1,10.1,N,,Y
Erica Nol,2015,6,27,6-27-15,12:00,Halfway Point-W,Manitoba,Canada,58.7678598643,-93.8562258161,SEPL,224196189,AHY,F,,,,,,47.6,12:00,,166.38,380-247,247,247@166.38:10.1,10.1,N,,Y
Erica Nol,2015,6,29,6-29-15,12:00,North Fen,Manitoba,Canada,58.68044,-93.83685,DUNL,173110308,AHY,F,,,,,,54,12:00,,166.38,380-248,248,248@166.38:10.1,10.1,N,,Y
Erica Nol,2015,6,28,6-28-15,12:00,Gun Range,Manitoba,Canada,58.74026,-93.96628,DUNL,173110309,AHY,F,,,,,,57,12:00,,166.38,380-249,249,249@166.38:10.1,10.1,N,,Y
Erica Nol,2015,6,29,6-29-15,12:00,North Fen,Manitoba,Canada,58.67631,-93.83112,DUNL,195152444,AHY,F,,,,,,56,12:00,,166.38,380-250,250,250@166.38:10.1,10.1,N,,Y
Erica Nol,2015,6,30,6-30-15,12:00,Halfway Point-W,Manitoba,Canada,58.7681874084,-93.8528795054,SEPL,89119610,AHY,M,,,,,,43.4,12:00,,166.38,380-251,251,251@166.38:10.1,10.1,N,,Y
Erica Nol,2015,7,2,7-2-15,12:00,Old Coast Road,Manitoba,Canada,58.7648270452,-94.1018649869,SEPL,89119615,AHY,F,,,,,,45,12:00,,166.38,380-252,252,252@166.38:10.1,10.1,N,,Y
Erica Nol,2015,7,6,7-6-15,12:00,Old Coast Road,Manitoba,Canada,58.7648270452,-94.1018649869,SEPL,89119635,AHY,M,,,,,,45.6,12:00,,166.38,380-253,253,253@166.38:10.1,10.1,N,,Y
Erica Nol,2015,7,13,7-13-15,12:00,Golf Balls-W,Manitoba,Canada,58.7697882308,-93.9695151872,SEPL,89119623,AHY,F,,,,,,46.1,12:00,,166.38,380-255,255,255@166.38:10.1,10.1,N,,Y
Erica Nol,2015,7,9,7-9-15,12:00,Launch Road,Manitoba,Canada,58.7599568743,-94.0134436843,SEPL,89119624,AHY,F,,,,,,,12:00,,166.38,380-257,257,257@166.38:10.1,10.1,N,,Y
Erica Nol,2015,7,7,7-7-15,12:00,Ithica Bay,Manitoba,Canada,58.7618197967,-93.8978264339,SEPL,89119640,AHY,F,,,,,,52.3,12:00,,166.38,380-259,259,259@166.38:10.1,10.1,N,,Y
Erica Nol,2015,7,9,7-9-15,12:00,Polar Bear Alley,Manitoba,Canada,58.7653265285,-93.9951694409,SEPL,89119616,AHY,M,,,,,,45.1,12:00,,166.38,380-260,260,260@166.38:10.1,10.1,N,,Y
Erica Nol,2015,7,14,7-14-15,12:00,Polar Bear Alley,Manitoba,Canada,58.7653265285,-93.9951694409,SEPL,224196078,AHY,F,,,,,,48.4,12:00,,166.38,380-261,261,261@166.38:10.1,10.1,N,,Y
Erica Nol,2015,7,6,7-6-15,12:00,Gun Range,Manitoba,Canada,58.74262,-93.96629,DUNL,173110370,HY,U,,,,,,,12:00,,166.38,380-383,383,383@166.38:19.7,19.7,N,,Y
Erica Nol,2015,7,6,7-6-15,12:00,North Fen,Manitoba,Canada,58.68044,-93.83685,DUNL,173110378,HY,U,,,,,,,12:00,,166.38,380-384,384,384@166.38:19.7,19.7,N,,Y
Erica Nol,2015,7,8,7-8-15,12:00,Gun Range,Manitoba,Canada,58.7402,-93.96802,DUNL,173110382,HY,U,,,,,,,12:00,,166.38,380-385,385,385@166.38:19.7,19.7,N,,Y
Erica Nol,2015,7,17,7-17-15,12:00,Cfen,Manitoba,Canada,58.66977,-93.83517,DUNL,173110388,HY,U,,,,,,,12:00,,166.38,380-386,386,386@166.38:19.7,19.7,N,,Y
Erica Nol,2015,7,15,7-15-15,12:00,Polar Bear Alley,Manitoba,Canada,58.7653265285,-93.9951694409,SEPL,89119658,HY,U,,,,,,5.8,12:00,,166.38,380-387,387,387@166.38:19.7,19.7,N,,Y
Erica Nol,2015,7,9,7-9-15,12:00,North Fen,Manitoba,Canada,58.68486,-93.82536,DUNL,173110385,HY,U,,,,,,,12:00,,166.38,380-388,388,388@166.38:19.7,19.7,N,,Y
Erica Nol,2015,7,15,7-15-15,12:00,Ithica Bay,Manitoba,Canada,58.7618197967,-93.8978264339,SEPL,89119660,HY,U,,,,,,6.9,12:00,,166.38,380-389,389,389@166.38:19.7,19.7,N,,Y
Erica Nol,2015,7,15,7-15-15,12:00,Ithica Bay,Manitoba,Canada,58.7618197967,-93.8978264339,SEPL,89119661,HY,U,,,,,,7.2,12:00,,166.38,380-390,390,390@166.38:19.7,19.7,N,,Y
Erica Nol,2015,7,15,7-15-15,12:00,Ithica Bay,Manitoba,Canada,58.7618197967,-93.8978264339,SEPL,89119659,HY,U,,,,,,6.9,12:00,,166.38,380-391,391,391@166.38:19.7,19.7,N,,Y
Erica Nol,2015,7,17,7-17-15,12:00,Cfen,Manitoba,Canada,58.66977,-93.83517,DUNL,173110389,HY,U,,,,,,,12:00,,166.38,380-392,392,392@166.38:19.7,19.7,N,,Y
Erica Nol,2015,7,16,7-16-15,12:00,Polar Bear Alley,Manitoba,Canada,58.7653265285,-93.9951694409,SEPL,89119651,HY,U,,,,,,7.2,12:00,,166.38,380-393,393,393@166.38:19.7,19.7,N,,Y
Erica Nol,2015,7,16,7-16-15,12:00,Golf Balls-W,Manitoba,Canada,58.7697882308,-93.9695151872,SEPL,89119663,HY,U,,,,,,6.3,12:00,,166.38,380-394,394,394@166.38:19.7,19.7,N,,Y
Erica Nol,2015,7,16,7-16-15,12:00,Golf Balls-W,Manitoba,Canada,58.7697882308,-93.9695151872,SEPL,89119664,HY,U,,,,,,6.3,12:00,,166.38,380-395,395,395@166.38:19.7,19.7,N,,Y
Erica Nol,2015,7,17,7-17-15,12:00,Golf Balls-W,Manitoba,Canada,58.7697882308,-93.9695151872,SEPL,89119665,HY,U,,,,,,6.3,12:00,,166.38,380-396,396,396@166.38:19.7,19.7,N,,Y
Erica Nol,2015,7,25,7-25-15,12:00,East Point,Manitoba,Canada,58.7686298014,-93.8346831775,SEPL,89119668,HY,U,,,,,,14.3,12:00,,166.38,380-399,399,399@166.38:19.7,19.7,N,,Y
Erica Nol,2015,7,10,7-10-15,12:00,Golf Balls-West,Manitoba,Canada,58.7684631642,-93.9761007119,DUNL,195152561,HY,U,,,,,,,12:00,,166.38,380-402,402,402@166.38:19.7,19.7,N,,Y
Erica Nol,2015,7,4,7-4-15,12:00,Golf Balls-East,Manitoba,Canada,58.7671018756,-93.9624377951,SEPL,89119632,HY,U,,,,,,6.7,12:00,,166.38,380-403,403,403@166.38:19.7,19.7,N,,Y
Erica Nol,2015,7,4,7-4-15,12:00,Landing Lakes,Manitoba,Canada,58.7306355579,-94.0653061998,SEPL,89119667,HY,U,,,,,,6.3,12:00,,166.38,380-404,404,404@166.38:19.7,19.7,N,,Y
Erica Nol,2015,7,3,7-3-15,12:00,Dump Beach,Manitoba,Canada,58.7616980608,-94.0238324264,SEPL,89119629,HY,U,,,,,,7.6,12:00,,166.38,380-405,405,405@166.38:19.7,19.7,N,,Y
Erica Nol,2015,7,10,7-10-15,12:00,Old Coast,Manitoba,Canada,58.7648270452,-94.1018649869,SEPL,89119642,HY,U,,,,,,6.7,12:00,,166.38,380-406,406,406@166.38:19.7,19.7,N,,Y
Erica Nol,2015,7,3,7-3-15,12:00,Dump Beach,Manitoba,Canada,58.7616980608,-94.0238324264,SEPL,89119630,HY,U,,,,,,7.2,12:00,,166.38,380-407,407,407@166.38:19.7,19.7,N,,Y
Erica Nol,2015,7,11,7-11-15,12:00,Golf Balls-East,Manitoba,Canada,58.7660053,-93.9589322406,SEPL,89119644,HY,U,,,,,,6.4,12:00,,166.38,380-408,408,408@166.38:19.7,19.7,N,,Y
Erica Nol,2015,7,10,7-10-15,12:00,Old Coast,Manitoba,Canada,58.7648270452,-94.1018649869,SEPL,89119643,HY,U,,,,,,6.3,12:00,,166.38,380-409,409,409@166.38:19.7,19.7,N,,Y
